metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207301	50373576	p50	0.088148	0.088148	0.073457	0.051012	0.073457	0.051012	0.061214	0.088148	0.061214	0.061214
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207331	50373577	p50	0.073457	0.073457	0.061214	0.051012	0.061214	0.073457	0.073457	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207361	50373578	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207391	50373579	p50	0.073457	0.073457	0.061214	0.051012	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207421	50373580	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207451	50373581	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207481	50373582	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207511	50373583	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207541	50373584	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207571	50373585	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207601	50373586	p50	0.073457	0.073457	0.061214	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207631	50373587	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207661	50373588	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207691	50373589	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207721	50373590	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207751	50373591	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207781	50373592	p50	0.073457	0.073457	0.051012	0.051012	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207811	50373593	p50	0.073457	0.073457	0.051012	0.051012	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207841	50373594	p50	0.073457	0.073457	0.051012	0.061214	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207871	50373595	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207901	50373596	p50	0.073457	0.073457	0.061214	0.061214	0.051012	0.061214	0.061214	0.073457	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207931	50373597	p50	0.073457	0.073457	0.061214	0.061214	0.051012	0.061214	0.061214	0.073457	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207961	50373598	p50	0.073457	0.073457	0.061214	0.061214	0.051012	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207991	50373599	p50	0.088148	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208021	50373600	p50	0.088148	0.073457	0.061214	0.051012	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208081	50373602	p50	0.073457	0.073457	0.051012	0.051012	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208081	50373602	p50	0.073457	0.073457	0.051012	0.051012	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208111	50373603	p50	0.073457	0.073457	0.051012	0.051012	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208142	50373604	p50	0.073457	0.073457	0.051012	0.051012	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208171	50373605	p50	0.073457	0.073457	0.051012	0.051012	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208201	50373606	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208261	50373608	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208261	50373608	p50	0.073457	0.073457	0.061214	0.051012	0.061214	0.061214	0.061214	0.073457	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208291	50373609	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.051012	0.061214
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208321	50373610	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208351	50373611	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.051012	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208381	50373612	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208411	50373613	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208441	50373614	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.073457	0.061214	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208471	50373615	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.073457	0.061214	0.061214	0.061214	0.061214
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208501	50373616	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.073457	0.061214	0.061214	0.061214	0.061214
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208531	50373617	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.073457	0.061214	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208561	50373618	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.073457	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208593	50373619	p50	0.073457	0.061214	0.061214	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208621	50373620	p50	0.073457	0.073457	0.061214	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208651	50373621	p50	0.073457	0.061214	0.061214	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208681	50373622	p50	0.073457	0.061214	0.061214	0.061214	0.088148	0.061214	0.088148	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208711	50373623	p50	0.073457	0.061214	0.061214	0.061214	0.088148	0.061214	0.088148	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208741	50373624	p50	0.073457	0.061214	0.061214	0.061214	0.105778	0.061214	0.088148	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208771	50373625	p50	0.073457	0.061214	0.061214	0.061214	0.088148	0.073457	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208801	50373626	p50	0.073457	0.061214	0.061214	0.061214	0.088148	0.073457	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208831	50373627	p50	0.073457	0.073457	0.061214	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208861	50373628	p50	0.073457	0.061214	0.061214	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208891	50373629	p50	0.073457	0.073457	0.061214	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208951	50373631	p50	0.088148	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208951	50373631	p50	0.088148	0.061214	0.061214	0.061214	0.061214	0.061214	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511208981	50373632	p50	0.073457	0.061214	0.061214	0.061214	0.061214	0.073457	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511209011	50373633	p50	0.088148	0.061214	0.061214	0.061214	0.061214	0.073457	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511209041	50373634	p50	0.073457	0.073457	0.061214	0.061214	0.061214	0.073457	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511209071	50373635	p50	0.073457	0.073457	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511209102	50373636	p50	0.088148	0.061214	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511209131	50373637	p50	0.073457	0.073457	0.061214	0.073457	0.061214	0.073457	0.073457	0.061214	0.061214	0.051012
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511209161	50373638	p50	0.088148	0.073457	0.061214	0.073457	0.061214	0.073457	0.061214	0.061214	0.061214	0.061214
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511209191	50373639	p50	0.088148	0.073457	0.073457	0.073457	0.061214	0.073457	0.061214	0.061214	0.061214	0.061214
